name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;0.04; 0.037437; 0.003855; 0.000303; 0.000108; false; 0.046225;0.07; 0.06092; 0.013339; 0.002855; 0.000268; 0.000141; false; 0.08479
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;0.04; 0.032251; 0.007286; 0.000645; 0.000244; false; 0.045602;0.07; 0.062238; 0.011043; 0.001519; 0.000152; 0.0001; false; 0.081793
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;0.07; 0.060012; 0.008623; 0.000915; 0.000307; false; 0.077599;0.07; 0.062; 0.009518; 0.001514; 0.000166; 9.2e-05; false; 0.081
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;0.07; 0.060886; 0.006974; 0.000589; 0.000203; false; 0.076536;0.04; 0.036884; 0.008067; 0.001553; 0.000158; 0.000102; false; 0.051466
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;0.07; 0.061437; 0.007499; 0.000651; 0.000244; false; 0.077334;0.03; 0.032527; 0.007197; 0.001477; 0.00018; 0.000124; false; 0.045488
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;0.05; 0.044168; 0.007351; 0.000627; 0.000225; false; 0.059723;0.07; 0.058835; 0.011045; 0.0027; 0.000202; 0.000134; false; 0.079812
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;0.04; 0.035168; 0.003713; 0.000355; 0.000138; false; 0.043506;0.06; 0.057461; 0.011408; 0.002228; 0.000153; 8.6e-05; false; 0.078172
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;0.04; 0.042805; 0.006368; 0.000597; 0.000217; false; 0.055474;0.03; 0.023948; 0.004588; 0.001112; 0.000104; 8.5e-05; false; 0.032875
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;0.03; 0.028647; 0.004179; 0.000306; 0.000117; false; 0.036935;0.03; 0.027772; 0.005357; 0.001972; 0.000155; 7.7e-05; false; 0.03882
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.03; 0.027831; 0.004387; 0.000345; 0.000108; false; 0.036272;0.03; 0.030346; 0.005665; 0.001915; 0.000177; 3.5e-05; false; 0.041681
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.03; 0.030467; 0.004345; 0.000315; 0.000121; false; 0.038921;0.03; 0.025814; 0.005341; 0.001887; 0.000145; 7.1e-05; false; 0.036818
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.0; 0.008341; 0.001215; 7.1e-05; 3.5e-05; false; 0.010881;0.01; 0.010465; 0.002612; 0.000671; 6.2e-05; 3.2e-05; false; 0.015847
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.04; 0.038459; 0.005376; 0.000231; 0.00017; false; 0.049284;0.02; 0.02161; 0.00414; 0.000792; 7.3e-05; 5e-05; false; 0.029275
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.05; 0.0395; 0.005278; 0.000172; 0.000148; false; 0.050345;0.04; 0.037435; 0.006613; 0.001395; 0.000106; 7.5e-05; false; 0.050202
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.02; 0.020258; 0.002621; 0.000175; 7.6e-05; false; 0.025983;0.05; 0.037036; 0.007647; 0.002049; 0.000166; 9e-05; false; 0.05166
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.03; 0.030648; 0.003223; 0.000319; 0.000122; false; 0.038039;0.05; 0.048077; 0.005976; 0.001423; 0.000158; 7.6e-05; false; 0.059457
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.01; 0.012694; 0.0025; 0.000151; 5.9e-05; false; 0.017459;0.01; 0.012967; 0.002323; 0.001185; 0.000104; 4.4e-05; false; 0.018379
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.02; 0.015443; 0.002986; 0.000185; 7.2e-05; false; 0.02108;0.01; 0.009767; 0.002586; 0.001247; 0.000104; 4.8e-05; false; 0.015954
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.01; 0.013901; 0.002954; 0.000188; 7.3e-05; false; 0.019161;0.01; 0.014659; 0.002524; 0.000892; 9.8e-05; 4.4e-05; false; 0.020196
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.02; 0.019214; 0.003735; 0.000307; 0.000112; false; 0.02602;0.01; 0.010646; 0.00179; 0.000603; 5.7e-05; 3e-05; false; 0.014676
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.02; 0.016218; 0.003227; 0.000214; 7.8e-05; false; 0.02204;0.01; 0.00958; 0.001505; 0.000632; 5.8e-05; 2.6e-05; false; 0.013024
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.03; 0.026614; 0.004156; 0.000315; 0.00013; false; 0.034815;0.03; 0.026113; 0.005301; 0.001702; 0.000142; 6.7e-05; false; 0.03665
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.02; 0.022476; 0.00269; 0.000199; 8.1e-05; false; 0.028474;0.04; 0.039796; 0.006572; 0.001658; 0.000117; 6.9e-05; false; 0.05313
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;0.02; 0.021908; 0.00374; 0.000186; 9.7e-05; false; 0.029053;0.01; 0.011787; 0.002879; 0.000602; 4.2e-05; 3.1e-05; false; 0.016978
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;0.01; 0.009863; 0.001844; 0.000181; 5.3e-05; false; 0.013436;0.01; 0.009466; 0.001983; 0.000726; 6.5e-05; 2.9e-05; false; 0.013629
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;0.05; 0.046104; 0.004899; 0.000386; 0.000153; false; 0.057316;0.11; 0.091539; 0.014565; 0.002447; 0.000208; 0.000189; false; 0.119637
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;0.11; 0.09268; 0.010109; 0.000791; 0.000317; false; 0.115083;0.1; 0.088132; 0.015977; 0.002545; 0.000244; 0.000189; false; 0.117089
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;0.01; 0.013789; 0.002123; 0.000152; 6e-05; false; 0.01801;0.01; 0.014807; 0.002836; 0.000885; 7.6e-05; 3.7e-05; false; 0.020511
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_713.0.mata;0.05; 0.046192; 0.004874; 0.000338; 0.000151; false; 0.057394;0.1; 0.092563; 0.013291; 0.002502; 0.000216; 0.000164; false; 0.118588
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_720.0.mata;0.1; 0.092603; 0.010416; 0.000748; 0.000278; false; 0.114992;0.1; 0.084698; 0.014295; 0.002298; 0.000174; 0.000133; false; 0.111614
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_725.0.mata;0.05; 0.047496; 0.005105; 0.000455; 0.000159; false; 0.060303;0.09; 0.07459; 0.014234; 0.002372; 0.000189; 0.000135; false; 0.10184
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_728.0.mata;0.1; 0.088651; 0.009419; 0.00071; 0.000284; false; 0.112489;0.11; 0.092394; 0.019526; 0.002804; 0.000295; 0.000173; false; 0.126141
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_73.0.mata;0.02; 0.023481; 0.002207; 0.000238; 7.4e-05; false; 0.028059;0.02; 0.015751; 0.003244; 0.000965; 0.000107; 2.9e-05; false; 0.022268
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_744.0.mata;0.05; 0.043727; 0.006121; 0.000855; 0.000269; false; 0.057636;0.08; 0.069378; 0.011994; 0.002576; 0.00018; 0.000125; false; 0.09277
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_746.0.mata;0.09; 0.079147; 0.00823; 0.000694; 0.000231; false; 0.097958;0.09; 0.082286; 0.010247; 0.001795; 0.000136; 9.3e-05; false; 0.103028
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_751.0.mata;0.08; 0.074084; 0.008975; 0.000774; 0.000349; false; 0.093841;0.08; 0.068879; 0.011539; 0.002496; 0.000182; 0.000122; false; 0.091397
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_753.0.mata;0.07; 0.06702; 0.008025; 0.000501; 0.000207; false; 0.085292;0.08; 0.069794; 0.011241; 0.002594; 0.000236; 0.000165; false; 0.092264
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_755.0.mata;0.04; 0.038473; 0.00429; 0.000452; 0.000165; false; 0.048449;0.08; 0.068055; 0.010691; 0.002498; 0.000175; 0.000133; false; 0.089542
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_762.0.mata;0.05; 0.043093; 0.008045; 0.000493; 0.000215; false; 0.059805;0.07; 0.065843; 0.010278; 0.002522; 0.000211; 0.000146; false; 0.086576
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_763.0.mata;0.07; 0.070109; 0.008515; 0.000686; 0.000247; false; 0.088378;0.07; 0.062455; 0.00703; 0.001301; 0.000107; 8.2e-05; false; 0.075849
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_766.0.mata;0.07; 0.064034; 0.008237; 0.000585; 0.000216; false; 0.081135;0.08; 0.063054; 0.009819; 0.002284; 0.000168; 0.00011; false; 0.083782
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_775.0.mata;0.07; 0.064794; 0.00794; 0.0005; 0.000212; false; 0.08143;0.04; 0.036127; 0.00601; 0.001309; 0.000149; 8.6e-05; false; 0.048087
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_780.0.mata;0.07; 0.065528; 0.008165; 0.000625; 0.000257; false; 0.082827;0.04; 0.03641; 0.006254; 0.001408; 0.000153; 0.000103; false; 0.048621
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_785.0.mata;0.07; 0.066849; 0.008354; 0.000589; 0.000229; false; 0.086608;0.08; 0.072368; 0.011666; 0.002544; 0.000176; 0.000127; false; 0.095299
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_788.0.mata;0.06; 0.04559; 0.009916; 0.000958; 0.000313; false; 0.065729;0.09; 0.077591; 0.011875; 0.002724; 0.000239; 0.000124; false; 0.101341
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_807.0.mata;0.08; 0.071251; 0.008324; 0.000661; 0.000272; false; 0.089387;0.08; 0.06871; 0.011428; 0.002531; 0.000186; 0.000156; false; 0.091474
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_817.0.mata;0.07; 0.073938; 0.004746; 0.000466; 0.00017; false; 0.084706;0.08; 0.074566; 0.012158; 0.001519; 0.000143; 6.4e-05; false; 0.097913
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_870.0.mata;0.07; 0.062134; 0.007934; 0.000592; 0.000225; false; 0.079695;0.04; 0.035762; 0.007257; 0.001216; 9.7e-05; 8.8e-05; false; 0.049389
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_887.0.mata;0.04; 0.036266; 0.005666; 0.000184; 0.000144; false; 0.04698;0.04; 0.034678; 0.007872; 0.001925; 0.00015; 4.1e-05; false; 0.049229
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_927.0.mata;0.02; 0.018777; 0.00392; 0.000182; 0.000111; false; 0.026842;0.02; 0.015703; 0.003202; 0.000511; 5.2e-05; 3.9e-05; false; 0.021505
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_947.0.mata;0.06; 0.04693; 0.007801; 0.000256; 0.000208; false; 0.063577;0.04; 0.036693; 0.007179; 0.001283; 9.1e-05; 8.3e-05; false; 0.049858
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1478.0.mata;0.28; 0.27359; 0.006879; 0.000195; 0.000204; false; 0.3118;0.19; 0.175374; 0.023062; 0.000781; 8.2e-05; 0.00012; false; 0.215505
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1735.0.mata;0.0; 0.006346; 0.000243; 1.9e-05; 1.3e-05; false; 0.007431;0.0; 0.002899; 0.000545; 0.000101; 1.6e-05; 8e-06; false; 0.004076
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1757.0.mata;0.08; 0.086396; 0.00189; 8.6e-05; 6.4e-05; false; 0.097623;0.17; 0.152624; 0.022142; 0.000869; 6.1e-05; 0.000105; false; 0.191884
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2147.0.mata;0.0; 0.005777; 0.000219; 3.1e-05; 1.3e-05; false; 0.006936;0.0; 0.005972; 0.000995; 0.000126; 1.7e-05; 1.2e-05; false; 0.008007
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2175.0.mata;0.06; 0.067211; 0.001579; 6.2e-05; 5.2e-05; false; 0.075595;0.09; 0.086662; 0.00678; 0.000333; 2.8e-05; 4.6e-05; false; 0.100427
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2715.0.mata;0.1; 0.108987; 0.002005; 7.4e-05; 6.5e-05; false; 0.120011;0.16; 0.149493; 0.017118; 0.000733; 6e-05; 9.7e-05; false; 0.18199
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2746.0.mata;3.31; 3.36152; 0.087257; 0.000328; 0.001214; false; 3.64057;2.42; 2.08798; 0.387798; 0.002738; 6.2e-05; 0.000897; false; 2.67439
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_278.0.mata;0.14; 0.15642; 0.003322; 0.000116; 0.000126; false; 0.175889;0.29; 0.26755; 0.028613; 0.001333; 8.7e-05; 0.000164; false; 0.323488
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_287.0.mata;3.53; 3.57196; 0.085387; 0.000392; 0.00114; false; 3.9609;2.65; 2.20363; 0.510634; 0.005251; 0.000167; 0.001395; false; 2.90417
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3227.0.mata;0.12; 0.122227; 0.002975; 8.7e-05; 8.8e-05; false; 0.136558;0.13; 0.120649; 0.011513; 0.000632; 4.5e-05; 7.3e-05; false; 0.143953
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_367.0.mata;3.73; 3.88374; 0.050928; 0.000163; 0.000765; false; 4.12109;2.85; 2.69289; 0.316425; 0.002336; 6.2e-05; 0.000664; false; 3.19839
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3872.0.mata;0.0; 0.003146; 0.000134; 1.6e-05; 9e-06; false; 0.003788;0.0; 0.003026; 0.000548; 7.9e-05; 1.1e-05; 7e-06; false; 0.00415
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_557.0.mata;2.17; 2.23353; 0.051002; 0.000182; 0.000876; false; 2.47322;3.36; 3.17434; 0.320767; 0.002854; 9.1e-05; 0.001123; false; 3.67468
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_597.0.mata;5.06; 5.08476; 0.106746; 0.000391; 0.001357; false; 5.55479;4.93; 4.49285; 0.605848; 0.004299; 0.000153; 0.001341; false; 5.46002
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_73.0.mata;0.0; 0.003153; 0.000143; 1.5e-05; 8e-06; false; 0.003822;0.0; 0.005489; 0.000837; 0.000174; 1.7e-05; 1.2e-05; false; 0.007332
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_847.0.mata;0.0; 0.0056; 0.000269; 2.2e-05; 1.4e-05; false; 0.006708;0.0; 0.005781; 0.000869; 0.000151; 1.9e-05; 1.3e-05; false; 0.007666
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_874.0.mata;0.0; 0.00586; 0.000248; 1.9e-05; 1.2e-05; false; 0.006929;0.0; 0.005748; 0.000948; 0.000131; 1.7e-05; 1.2e-05; false; 0.007643
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_876.0.mata;0.01; 0.011219; 0.000446; 3.1e-05; 2.3e-05; false; 0.013141;0.01; 0.011395; 0.001702; 0.000242; 2.4e-05; 2e-05; false; 0.014859
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI056_1.mata;0.0; 0.000227; 2.7e-05; 7e-06; 2e-06; false; 0.000405;0.0; 9.9e-05; 8.2e-05; 2.4e-05; 9e-06; 2e-06; false; 0.000353
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI083_1.mata;0.0; 0.000617; 0.000184; 1.6e-05; 1.1e-05; false; 0.001067;0.0; 0.000503; 0.000182; 0.000182; 1.7e-05; 1.2e-05; false; 0.001145
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI572_1.mata;0.0; 0.000371; 3.5e-05; 6e-06; 2e-06; true; 0.000566;0.0; 0.000272; 0.000119; 2.3e-05; 5e-06; 2e-06; true; 0.00058
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI590_1.mata;0.0; 0.00041; 3.4e-05; 7e-06; 2e-06; false; 0.000599;0.0; 0.000342; 7.6e-05; 1.5e-05; 5e-06; 1e-06; false; 0.000586
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI591_1.mata;0.0; 0.000366; 4.1e-05; 8e-06; 1e-06; false; 0.000568;0.0; 0.000303; 8.3e-05; 1.7e-05; 5e-06; 2e-06; false; 0.000553
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI592_1.mata;0.0; 0.001132; 0.000141; 1.8e-05; 1e-06; true; 0.001548;0.0; 0.000986; 0.000263; 6e-05; 1e-05; 1e-06; true; 0.001587
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM865_1.mata;0.01; 0.010556; 0.000829; 9.4e-05; 2e-06; true; 0.013068;0.01; 0.011561; 0.001884; 0.000877; 9.1e-05; 1e-06; true; 0.016083
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM868_1.mata;0.0; 0.000186; 3.2e-05; 6e-06; 1e-06; false; 0.000361;0.0; 0.000101; 6.5e-05; 2.7e-05; 7e-06; 1e-06; false; 0.000336
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM869_1.mata;0.0; 0.000164; 1.9e-05; 6e-06; 1e-06; false; 0.000339;0.0; 8.5e-05; 4.3e-05; 1.8e-05; 5e-06; 1e-06; false; 0.000289
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM870_1.mata;0.0; 0.000234; 2.2e-05; 6e-06; 1e-06; false; 0.00038;0.0; 0.000164; 5.5e-05; 2.1e-05; 6e-06; 1e-06; false; 0.000363
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM871_1.mata;0.0; 0.000898; 7e-05; 1e-05; 1e-06; false; 0.001179;0.0; 0.00083; 0.000174; 6e-05; 1e-05; 1e-06; false; 0.0013
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM874_1.mata;0.0; 0.000155; 1.7e-05; 5e-06; 1e-06; false; 0.000292;0.0; 7.8e-05; 3.6e-05; 1.4e-05; 5e-06; 1e-06; false; 0.000237
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM895_1.mata;0.0; 0.000436; 3.9e-05; 6e-06; 2e-06; true; 0.000638;0.0; 0.000373; 0.000155; 3.7e-05; 6e-06; 2e-06; true; 0.000755
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM896_1.mata;0.0; 0.000551; 0.000107; 1.6e-05; 6e-06; false; 0.000868;0.0; 0.000515; 0.000194; 0.000102; 1.7e-05; 7e-06; false; 0.001049
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM897_1.mata;0.0; 0.000302; 6.7e-05; 3e-05; 5e-06; false; 0.000588;0.0; 0.000225; 0.0001; 5.9e-05; 9e-06; 5e-06; false; 0.000577
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM898_1.mata;0.0; 0.000357; 7.7e-05; 1.1e-05; 6e-06; false; 0.000625;0.0; 0.000255; 0.000111; 6.1e-05; 1e-05; 5e-06; false; 0.000613
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM899_1.mata;0.0; 0.001153; 0.00016; 2.5e-05; 1.1e-05; false; 0.001653;0.0; 0.001023; 0.000337; 0.000186; 2.4e-05; 1.2e-05; false; 0.001886
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM915_1.mata;0.0; 0.000353; 3.8e-05; 7e-06; 2e-06; false; 0.000552;0.0; 0.000256; 7.3e-05; 2e-05; 6e-06; 1e-06; false; 0.000519
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM916_1.mata;0.0; 0.000353; 4.6e-05; 8e-06; 1e-06; false; 0.000557;0.0; 0.000277; 6.8e-05; 2.5e-05; 7e-06; 1e-06; false; 0.00055
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM917_1.mata;0.0; 0.000405; 3.7e-05; 9e-06; 1e-06; false; 0.000629;0.0; 0.000259; 8.5e-05; 2.3e-05; 6e-06; 2e-06; false; 0.000548
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM918_1.mata;0.0; 0.000349; 3.6e-05; 9e-06; 2e-06; false; 0.000546;0.0; 0.000295; 7.9e-05; 2.3e-05; 6e-06; 2e-06; false; 0.000587
