name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.1;0.0420506;0.025999599999999998; 0.0142939000; 0.0001882000; False; 0.0455555000; 0.1484776000;0.01; 0.013019; 0.007473; 4.5e-05; 4.7e-05; 1.6e-05; false; 0.022918;0.02; 0.014832; 0.007764; 7e-05; 5.5e-05; 1.1e-05; false; 0.024473;0.01; 0.014097; 0.007383; 3.7e-05; 3.1e-05; 1.2e-05; false; 0.023433;0.02; 0.014908; 0.007213;0.00087; 0.000184; 0.000195; 0.00016; false; 0.025087;0.02; 0.014681; 0.007211;0.00017; 0.000637; 0.000742; 0.000281; false; 0.025995;ERR;0.96; 0.0244; 0.0000; 0.0002; 0.0000; 0.0001; False; 0.0004; 0.0249;0.92; 0.0274; 0.0019; 0.0039; 0.0004; 0.0011; False; 0.0054; 0.0349;TO;TO;0.91;0.027540784; 0.002175569; 2.6018E-5; false; 0.008860322; 0.153045148
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.1;0.05191130000000001;0.0060494; 0.0062253000; 0.0001407000; False; 0.0144202000; 0.0989428000;0.05; 0.037831; 0.015366; 0.000122; 0.000139; 3.4e-05; false; 0.055873;0.04; 0.035036; 0.009312; 6.4e-05; 5.4e-05; 2e-05; false; 0.045937;0.03; 0.027096; 0.008949; 6.5e-05; 4.4e-05; 2e-05; false; 0.037525;0.06; 0.05189; 0.015745;0.002886; 0.000697; 0.000661; 0.00062; false; 0.075057;0.07; 0.053387; 0.016388;0.000547; 0.000978; 0.001368; 0.000908; false; 0.076558;ERR;1.15; 0.0539; 0.0000; 0.0011; 0.0003; 0.0002; False; 0.0017; 0.0561;0.98; 0.0477; 0.0041; 0.0133; 0.0006; 0.0031; False; 0.0171; 0.0692;TO;TO;1.08;0.029804908; 0.002269577; 2.4676E-5; false; 0.009794887; 0.141578024
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;0.27;0.20746799999999999;0.0107937; 0.0119391000; 0.0002655000; False; 0.0265732000; 0.2848014000;0.37; 0.316053; 0.083954; 0.000883; 0.000737; 0.000119; false; 0.414327;0.36; 0.29912; 0.087988; 0.000592; 0.000667; 0.000112; false; 0.402474;0.36; 0.304258; 0.085252; 0.000587; 0.00071; 0.000112; false; 0.403458;0.44; 0.293501; 0.08698;0.026887; 0.009775; 0.014596; 0.016786; false; 0.460668;0.5; 0.385735; 0.116223;0.003199; 0.003285; 0.006731; 0.006757; false; 0.53704;ERR;1.42; 0.4482; 0.0000; 0.0049; 0.0030; 0.0029; False; 0.0109; 0.4608;3.26; 0.4848; 0.2973; 1.2788; 0.0132; 0.3409; False; 1.6330; 2.4166;TO;TO;2.17;0.12986479; 0.014840707; 3.6157E-5; false; 0.023011536; 0.336952667
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.09;0.0521661;0.0058033; 0.0047351000; 0.0001390000; False; 0.0135298000; 0.1034067000;0.05; 0.043435; 0.014485; 0.000105; 8.2e-05; 2.9e-05; false; 0.060453;0.07; 0.061889; 0.015264; 9.1e-05; 8.6e-05; 3.3e-05; false; 0.079704;0.05; 0.054198; 0.013844; 0.000106; 6.4e-05; 2.8e-05; false; 0.070225;0.05; 0.043607; 0.015854;0.002502; 0.000695; 0.00061; 0.000584; false; 0.066327;0.06; 0.059373; 0.014366;0.000451; 0.000821; 0.001268; 0.000753; false; 0.079989;ERR;1.1; 0.0777; 0.0000; 0.0007; 0.0002; 0.0002; False; 0.0012; 0.0792;1.04; 0.0709; 0.0083; 0.0290; 0.0010; 0.0067; False; 0.0368; 0.1163;TO;TO;1.27;0.032523934000000004; 0.003364171; 2.5466E-5; false; 0.010406685; 0.153203778
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.11;0.057103100000000004;0.006025099999999999; 0.0060947000; 0.0002126000; False; 0.0149888000; 0.1143791000;0.08; 0.07131; 0.020343; 0.000147; 0.000135; 4.1e-05; false; 0.095258;0.07; 0.062177; 0.019221; 0.000123; 0.000116; 3.8e-05; false; 0.084433;0.06; 0.055404; 0.016642; 0.000119; 9e-05; 3.8e-05; false; 0.07456;0.13; 0.107585; 0.028083;0.00573; 0.001476; 0.001434; 0.001353; false; 0.149523;0.13; 0.107835; 0.030203;0.00113; 0.001687; 0.002458; 0.00177; false; 0.150606;ERR;0.97; 0.0898; 0.0000; 0.0007; 0.0003; 0.0003; False; 0.0013; 0.0915;1.01; 0.0878; 0.0141; 0.0501; 0.0013; 0.0120; False; 0.0634; 0.1656;TO;TO;1.28;0.03240495; 0.00320476; 3.8251E-5; false; 0.010918661; 0.174539204
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.13;0.0749177;0.0060566; 0.0051172000; 0.0001336000; False; 0.0140088000; 0.1417424000;0.09; 0.084063; 0.023169; 0.00015; 0.000117; 4.6e-05; false; 0.11075;0.08; 0.073116; 0.023174; 0.000145; 0.00014; 4.7e-05; false; 0.099628;0.11; 0.098036; 0.026697; 0.000147; 0.00013; 4.8e-05; false; 0.128322;0.16; 0.130335; 0.031904;0.004047; 0.001089; 0.000862; 0.000905; false; 0.171964;0.09; 0.072558; 0.023054;0.0007559999999999999; 0.001041; 0.001663; 0.001251; false; 0.103936;ERR;1.02; 0.1075; 0.0000; 0.0011; 0.0003; 0.0004; False; 0.0018; 0.1096;1.14; 0.1080; 0.0203; 0.0771; 0.0022; 0.0178; False; 0.0973; 0.2260;TO;TO;1.28;0.044083733; 0.004290428; 3.632E-5; false; 0.012259889; 0.186856236
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.12;0.0673696;0.006198899999999999; 0.0065993000; 0.0002329000; False; 0.0156846000; 0.1213715000;0.11; 0.098336; 0.026294; 0.000183; 0.000148; 5.9e-05; false; 0.128689;0.1; 0.084937; 0.02675; 0.00017; 0.000155; 5.9e-05; false; 0.115544;0.1; 0.08543; 0.026672; 0.000174; 0.000142; 7.1e-05; false; 0.115944;0.15; 0.131549; 0.027267;0.004973; 0.001419; 0.001223; 0.001232; false; 0.170832;0.11; 0.084875; 0.02597;0.001205; 0.002279; 0.003748; 0.002907; false; 0.124877;ERR;1.03; 0.1411; 0.0000; 0.0018; 0.0006; 0.0007; False; 0.0032; 0.1446;1.18; 0.1354; 0.0285; 0.1118; 0.0020; 0.0252; False; 0.1391; 0.3035;TO;TO;1.46;0.07813611000000001; 0.004658738; 2.7389E-5; false; 0.010487265; 0.259294198
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.12;0.0765071;0.0068736000000000005; 0.0056627000; 0.0001885000; False; 0.0156960000; 0.1335079000;0.14; 0.120904; 0.038038; 0.000204; 0.000193; 6.8e-05; false; 0.163941;0.15; 0.140288; 0.031845; 0.000197; 0.000177; 6.7e-05; false; 0.17661;0.15; 0.119569; 0.03897; 0.000211; 0.000171; 6.8e-05; false; 0.163254;0.13; 0.108536; 0.030067;0.005855; 0.001607; 0.001411; 0.001464; false; 0.15245;0.15; 0.114616; 0.033296;0.001051; 0.001334; 0.002343; 0.001783; false; 0.158863;ERR;1.02; 0.1814; 0.0000; 0.0013; 0.0005; 0.0005; False; 0.0024; 0.1841;1.33; 0.1547; 0.0377; 0.1649; 0.0045; 0.0406; False; 0.2101; 0.4031;TO;TO;1.43;0.042838957999999996; 0.004617617; 2.5743E-5; false; 0.016315689; 0.195353091
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.13;0.080002;0.0085243; 0.0055180000; 0.0002625000; False; 0.0169324000; 0.1352034000;0.14; 0.125029; 0.034457; 0.000226; 0.00023; 7.6e-05; false; 0.164447;0.15; 0.131826; 0.03529; 0.000234; 0.000223; 7.6e-05; false; 0.172092;0.14; 0.120604; 0.036603; 0.000242; 0.000234; 7.6e-05; false; 0.162392;0.16; 0.127802; 0.035442;0.007207; 0.002012; 0.002193; 0.002142; false; 0.180746;0.17; 0.136965; 0.038363;0.001318; 0.001532; 0.002767; 0.002191; false; 0.18811;ERR;1.26; 0.2178; 0.0000; 0.0017; 0.0007; 0.0007; False; 0.0032; 0.2215;1.47; 0.1810; 0.0494; 0.1983; 0.0030; 0.0451; False; 0.2464; 0.4774;TO;TO;1.54;0.06465332; 0.005788563; 3.1681E-5; false; 0.01363444; 0.219960642
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.17;0.1250895;0.0066556; 0.0060337000; 0.0001646000; False; 0.0155999000; 0.1828723000;0.15; 0.132094; 0.038379; 0.000255; 0.000251; 8.8e-05; false; 0.176326;0.18; 0.147032; 0.041191; 0.000286; 0.000452; 0.000104; false; 0.195676;0.17; 0.145281; 0.040779; 0.000534; 0.000415; 0.00014; false; 0.19559;0.17; 0.130769; 0.038524;0.00821; 0.002227; 0.002761; 0.002795; false; 0.189893;0.18; 0.158432; 0.040864;0.001408; 0.001689; 0.002969; 0.002386; false; 0.21299;ERR;1.1; 0.2013; 0.0000; 0.0026; 0.0010; 0.0011; False; 0.0048; 0.2071;1.45; 0.1960; 0.0723; 0.2459; 0.0031; 0.0568; False; 0.3059; 0.5748;TO;TO;1.58;0.07076089699999999; 0.006749585; 5.6225E-5; false; 0.015470267; 0.227746498
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.17;0.1342799;0.0075364; 0.0087657000; 0.0002724000; False; 0.0196144000; 0.1928609000;0.21; 0.157174; 0.062167; 0.0006; 0.000462; 0.000138; false; 0.230022;0.18; 0.156395; 0.045049; 0.000285; 0.00027; 9.5e-05; false; 0.207914;0.19; 0.159742; 0.047659; 0.000313; 0.000469; 0.000102; false; 0.215564;0.23; 0.159724; 0.059081;0.009276; 0.002574; 0.003884; 0.004049; false; 0.244018;0.21; 0.171877; 0.050154;0.001653; 0.001777; 0.00337; 0.002839; false; 0.23802;ERR;1.07; 0.2107; 0.0000; 0.0017; 0.0008; 0.0008; False; 0.0033; 0.2147;1.59; 0.2267; 0.0754; 0.3027; 0.0037; 0.0693; False; 0.3758; 0.6785;TO;TO;1.58;0.069619364; 0.006572462; 4.1675E-5; false; 0.014382808; 0.280979233
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;0.15;0.0978636;0.0070501; 0.0062353000; 0.0002329000; False; 0.0163053000; 0.1514979000;0.21; 0.179987; 0.052134; 0.000324; 0.000397; 6.6e-05; false; 0.240027;0.25; 0.194403; 0.06638; 0.000325; 0.000414; 8.7e-05; false; 0.268992;0.21; 0.169656; 0.06048; 0.000324; 0.000441; 6.8e-05; false; 0.238132;0.26; 0.184798; 0.064678;0.011444; 0.003458; 0.005344; 0.005688; false; 0.282;0.23; 0.199933; 0.050329;0.001829; 0.001829; 0.003468; 0.002993; false; 0.266862;ERR;1.21; 0.2611; 0.0000; 0.0019; 0.0010; 0.0008; False; 0.0037; 0.2657;1.64; 0.2455; 0.0900; 0.3920; 0.0039; 0.0860; False; 0.4819; 0.8181;TO;TO;1.65;0.132262721; 0.007267511; 3.1949E-5; false; 0.015459236; 0.26930038
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;0.17;0.10739380000000001;0.0072999; 0.0100446000; 0.0002462000; False; 0.0207521000; 0.1756439000;0.22; 0.183615; 0.052644; 0.000354; 0.000382; 6.5e-05; false; 0.244437;0.25; 0.216293; 0.048556; 0.000358; 0.000385; 6.7e-05; false; 0.272666;0.21; 0.173482; 0.051618; 0.000359; 0.000556; 6.9e-05; false; 0.234447;0.28; 0.175969; 0.068414;0.021778; 0.006746; 0.009956; 0.011412; false; 0.301862;0.25; 0.196692; 0.055393;0.001918; 0.001969; 0.00385; 0.003423; false; 0.270143;ERR;1.15; 0.2703; 0.0000; 0.0019; 0.0010; 0.0010; False; 0.0039; 0.2751;1.82; 0.2623; 0.1184; 0.4377; 0.0075; 0.1088; False; 0.5541; 0.9357;TO;TO;1.76;0.079013572; 0.009180536; 4.4651E-5; false; 0.017736046; 0.256879641
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;0.17;0.1393694;0.0075412000000000005; 0.0065976000; 0.0002572000; False; 0.0173050000; 0.1987774000;0.25; 0.215054; 0.061349; 0.000397; 0.000698; 9.7e-05; false; 0.287344;0.24; 0.195278; 0.061321; 0.000389; 0.000587; 9.4e-05; false; 0.26821;0.27; 0.199316; 0.083746; 0.00041; 0.000824; 9.9e-05; false; 0.29492;0.3; 0.222752; 0.0602;0.01441; 0.004524; 0.007319; 0.008621; false; 0.326757;0.28; 0.225185; 0.066697;0.002009; 0.002009; 0.004178; 0.003617; false; 0.311246;ERR;1.18; 0.2912; 0.0000; 0.0022; 0.0011; 0.0011; False; 0.0045; 0.2966;1.95; 0.2948; 0.1244; 0.5241; 0.0050; 0.1225; False; 0.6517; 1.0718;TO;TO;1.8;0.082506858; 0.009173314; 2.9898E-5; false; 0.017716; 0.234646688
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;0.18;0.1329512;0.012461199999999999; 0.0074232000; 0.0002668000; False; 0.0236469000; 0.1966240000;0.25; 0.202704; 0.070711; 0.000441; 0.000737; 0.000103; false; 0.285971;0.29; 0.248533; 0.057391; 0.000395; 0.000473; 8.3e-05; false; 0.315482;0.26; 0.203445; 0.067803; 0.00042; 0.000591; 0.000105; false; 0.281945;0.31; 0.204918; 0.07058;0.025258; 0.006853; 0.009486; 0.01049; false; 0.339947;0.25; 0.205498; 0.061032;0.002248; 0.00224; 0.004582; 0.004099; false; 0.288162;ERR;1.19; 0.3010; 0.0000; 0.0023; 0.0013; 0.0012; False; 0.0049; 0.3072;2.05; 0.3020; 0.1447; 0.6004; 0.0047; 0.1530; False; 0.7582; 1.2059;TO;TO;1.95;0.084052354; 0.024020457; 4.1734E-5; false; 0.033446371; 0.268265026
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;0.17;0.1479455;0.007849400000000001; 0.0071114000; 0.0002584000; False; 0.0184501000; 0.2071865000;0.27; 0.229349; 0.063772; 0.000445; 0.000573; 9.9e-05; false; 0.303811;0.31; 0.257192; 0.067219; 0.000969; 0.001203; 0.000172; false; 0.344638;0.27; 0.225911; 0.067251; 0.000434; 0.000571; 9.6e-05; false; 0.303725;0.31; 0.237591; 0.06157;0.014270000000000001; 0.004832; 0.006457; 0.005826; false; 0.338134;0.32; 0.241708; 0.072367;0.004893; 0.005466; 0.009281; 0.008986; false; 0.355732;ERR;1.41; 0.3575; 0.0000; 0.0039; 0.0020; 0.0017; False; 0.0077; 0.3663;2.26; 0.3455; 0.1674; 0.7117; 0.0057; 0.1756; False; 0.8930; 1.4068;TO;TO;1.91;0.079626618; 0.010992135; 4.9574E-5; false; 0.020279595; 0.246121675
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;0.18;0.12554169999999998;0.007862899999999999; 0.0072082000; 0.0002389000; False; 0.0183628000; 0.1832228000;0.31; 0.256096; 0.071218; 0.000482; 0.000612; 0.000108; false; 0.338965;0.32; 0.251179; 0.085977; 0.000485; 0.000696; 0.00011; false; 0.350022;0.32; 0.253626; 0.083708; 0.000496; 0.000823; 0.00017; false; 0.351557;0.39; 0.284723; 0.093199;0.020358; 0.005927; 0.009965; 0.011219; false; 0.435524;0.35; 0.263891; 0.078746;0.002749; 0.002718; 0.005668; 0.005092; false; 0.369486;ERR;1.38; 0.3826; 0.0000; 0.0028; 0.0019; 0.0017; False; 0.0065; 0.3902;2.45; 0.3614; 0.1908; 0.7874; 0.0066; 0.1862; False; 0.9802; 1.5336;TO;TO;1.91;0.089520464; 0.01232239; 4.1101E-5; false; 0.020865534; 0.301660206
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;0.18;0.1406997;0.009272800000000001; 0.0079226000; 0.0002563000; False; 0.0202853000; 0.2005341000;0.34; 0.291868; 0.077831; 0.000519; 0.000626; 0.000122; false; 0.381969;0.34; 0.281008; 0.080423; 0.000499; 0.000675; 0.000109; false; 0.373882;0.32; 0.260977; 0.079107; 0.000533; 0.000701; 0.000134; false; 0.356279;0.36; 0.268426; 0.081764;0.017591; 0.00504; 0.008259; 0.009153; false; 0.39965;0.34; 0.265908; 0.079343;0.002797; 0.002633; 0.00575; 0.005404; false; 0.372458;ERR;1.32; 0.3813; 0.0000; 0.0033; 0.0020; 0.0019; False; 0.0074; 0.3899;2.59; 0.3820; 0.2143; 0.9068; 0.0062; 0.2344; False; 1.1475; 1.7452;TO;TO;1.84;0.090790495; 0.012855159; 2.8234E-5; false; 0.020549623; 0.276469837
