name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.2; 0.0980481000;0.0069269; 0.0781763000; 0.0003780000; False; 0.0877242000; 0.2415934000;1.07; 0.0836428000;0.0107446; 0.1784888000; 0.0003578000; False; 0.1968716000; 0.3464216000;2.89; 0.13067466; 0.349747461; 0.058600578; 0.002686553; false; 0.418874679; 0.977047035
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.29; 0.0804392000;0.0093487; 0.1211560000; 0.0003352000; False; 0.1336471000; 0.2839518000;1.02; 0.0764842000;0.009515500000000001; 0.1266919000; 0.0002722000; False; 0.1392223000; 0.2805890000;3.15; 0.218133995; 0.427400836; 0.063226997; 0.002118526; false; 0.499257398; 1.010455068
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.28; 0.1233384000;0.0094024; 0.1158458000; 0.0003176000; False; 0.1282833000; 0.3608696000;1.09; 0.0810885000;0.010358000000000001; 0.1185104000; 0.0003428000; False; 0.1320030000; 0.3225469000;2.68; 0.143114471; 0.256328628; 0.035633216; 0.001402501; false; 0.311327757; 0.804648834
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.27; 0.0976481000;0.010055999999999999; 0.1089415000; 0.0003376000; False; 0.1219117000; 0.2888701000;1.1; 0.0865668000;0.0203361; 0.1342624000; 0.0003385000; False; 0.1601198000; 0.3345551000;2.81; 0.16309986; 0.287925463; 0.053535564; 0.011677209; false; 0.359917322; 0.83833163
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.28; 0.0948214000;0.0222816; 0.1251836000; 0.0002963000; False; 0.1543048000; 0.3327451000;1.02; 0.0506423000;0.0063371; 0.1213917000; 0.0002937000; False; 0.1299372000; 0.2308094000;2.68; 0.168803286; 0.264544194; 0.03295372; 0.002238533; false; 0.30678358; 0.712134721
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.23; 0.0913922000;0.0123511; 0.1099115000; 0.0003409000; False; 0.1253146000; 0.2765697000;1.03; 0.0721664000;0.0198566; 0.1232670000; 0.0003228000; False; 0.1498379000; 0.3296835000;2.67; 0.172906929; 0.261556088; 0.035762457; 0.002310405; false; 0.307453274; 0.782846317
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.26; 0.0851107000;0.010231200000000001; 0.1302095000; 0.0002524000; False; 0.1451508000; 0.2835932000;1.04; 0.0844280000;0.010416400000000001; 0.1198769000; 0.0004788000; False; 0.1336771000; 0.2898819000;2.75; 0.167891126; 0.27833298; 0.043809632; 0.002018704; false; 0.340210087; 0.876839702
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.21; 0.0535467000;0.0092929; 0.0852187000; 0.0003155000; False; 0.0976184000; 0.2105613000;0.86; 0.0846084000;0.0172112; 0.0990723000; 0.0002886000; False; 0.1186646000; 0.2860030000;1.91; 0.145006442; 0.211253596; 0.04679607; 0.002255526; false; 0.280753409; 0.687015646
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.25; 0.0678225000;0.0181358; 0.1340006000; 0.0003717000; False; 0.1571349000; 0.2888589000;1.07; 0.0421096000;0.006089; 0.1097379000; 0.0002071000; False; 0.1179269000; 0.2189681000;2.52; 0.115942787; 0.208713823; 0.032596367; 0.005136626; false; 0.266103679; 0.678674051
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.25; 0.1098477000;0.0087813; 0.1458005000; 0.0003378000; False; 0.1576461000; 0.3662524000;0.96; 0.0749007000;0.0103982; 0.1119298000; 0.0003595000; False; 0.1256503000; 0.2471037000;2.52; 0.116084792; 0.253122754; 0.048549825; 0.001981034; false; 0.310141932; 0.641626901
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.26; 0.0775596000;0.010284399999999999; 0.1123340000; 0.0003647000; False; 0.1259352000; 0.2722970000;1.05; 0.0675078000;0.009213299999999999; 0.1333232000; 0.0002066000; False; 0.1452437000; 0.2771670000;2.6; 0.094376151; 0.24324036; 0.041783652; 0.002232131; false; 0.294082583; 0.650835225
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.27; 0.0722424000;0.0180923; 0.1334542000; 0.0002605000; False; 0.1568509000; 0.3226512000;1.01; 0.1006077000;0.0173586; 0.1096121000; 0.0003566000; False; 0.1299417000; 0.3096447000;2.73; 0.089964714; 0.240199541; 0.079306862; 0.002334613; false; 0.328962697; 0.71450593
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.22; 0.0525353000;0.0101701; 0.1685208000; 0.0003631000; False; 0.1818449000; 0.2851332000;0.98; 0.0798763000;0.0075685; 0.0900898000; 0.0003589000; False; 0.1005232000; 0.3056193000;2.77; 0.165175727; 0.239481861; 0.045412345; 0.002339085; false; 0.295304745; 0.750426397
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.27; 0.0808037000;0.0203124; 0.2566421000; 0.0002102000; False; 0.2953431000; 0.4877108000;1.03; 0.0675406000;0.009718999999999998; 0.1481737000; 0.0003477000; False; 0.1608686000; 0.2927905000;2.86; 0.137716507; 0.332456524; 0.063457532; 0.008070321; false; 0.438043688; 0.786043334
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.28; 0.1232581000;0.0103322; 0.1202011000; 0.0002706000; False; 0.1335330000; 0.3497157000;1.03; 0.0838133000;0.0072118; 0.1509176000; 0.0003155000; False; 0.1604316000; 0.3887753000;2.85; 0.189536046; 0.364997533; 0.086674584; 0.002245628; false; 0.479233593; 0.991344479
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;0.25; 0.0723581000;0.017515100000000002; 0.1270133000; 0.0002196000; False; 0.1467902000; 0.2848358000;1.02; 0.1141243000;0.0201197; 0.1351638000; 0.0003221000; False; 0.1607582000; 0.4095008000;2.93; 0.151748779; 0.342004506; 0.074319532; 0.005254596; false; 0.454125119; 0.958741956
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;0.24; 0.1425953000;0.0064823; 0.1716803000; 0.0002811000; False; 0.1801279000; 0.4510134000;1.04; 0.0828938000;0.0098701; 0.1442214000; 0.0003596000; False; 0.1574470000; 0.3128518000;2.88; 0.160017817; 0.352916551; 0.037861678; 0.00229444; false; 0.400279964; 0.897693758
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.27; 0.1076790000;0.0089834; 0.1663818000; 0.0003570000; False; 0.1781390000; 0.3829312000;1.06; 0.1515373000;0.0108124; 0.1360614000; 0.0003529000; False; 0.1499470000; 0.3973132000;3.24; 0.207056307; 0.325523484; 0.079598316; 0.021099557; false; 0.446007994; 1.012265247
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.25; 0.0679065000;0.009819900000000001; 0.0972486000; 0.0003219000; False; 0.1100257000; 0.2709067000;0.99; 0.0680862000;0.009123; 0.1080025000; 0.0003617000; False; 0.1201725000; 0.2816905000;2.95; 0.162174911; 0.260218021; 0.046003398; 0.004386223; false; 0.32329132; 0.857273179
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.31; 0.0986457000;0.011393200000000001; 0.1814449000; 0.0003286000; False; 0.1959345000; 0.3702628000;1.01; 0.0990233000;0.0074726; 0.1161070000; 0.0003349000; False; 0.1260428000; 0.3015013000;3.02; 0.150096216; 0.257124019; 0.0744878; 0.015029603; false; 0.353257143; 0.919248521
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.32; 0.0941887000;0.0104896; 0.1327004000; 0.0002248000; False; 0.1460977000; 0.3358613000;1.06; 0.2214488000;0.011318199999999999; 0.1224325000; 0.0003393000; False; 0.1480673000; 0.4700215000;2.87; 0.228978636; 0.234160478; 0.035819385; 0.00203259; false; 0.279189419; 0.805280173
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.32; 0.1170251000;0.011575; 0.2123641000; 0.0003373000; False; 0.2268920000; 0.4559209000;1.06; 0.0907057000;0.009925; 0.1594901000; 0.0003142000; False; 0.1726238000; 0.3769762000;3.37; 0.260609161; 0.371545663; 0.05246476; 0.013708647; false; 0.454992168; 1.085383309
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.22; 0.0896829000;0.0093776; 0.0844951000; 0.0002623000; False; 0.0969167000; 0.2815689000;0.98; 0.0835433000;0.009375; 0.0798680000; 0.0002567000; False; 0.0922531000; 0.2760042000;2.11; 0.128538321; 0.208753651; 0.056089763; 0.003274652; false; 0.285864033; 0.661941342
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.28; 0.0911931000;0.0099391; 0.1122843000; 0.0002492000; False; 0.1250173000; 0.2790427000;1.05; 0.1055267000;0.0101396; 0.1251161000; 0.0003541000; False; 0.1381962000; 0.3905494000;3.16; 0.20220093; 0.30179881; 0.070939275; 0.002119913; false; 0.403661324; 0.966624985
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.28; 0.0850617000;0.0090542; 0.1018873000; 0.0003177000; False; 0.1141477000; 0.2953888000;1.13; 0.0868053000;0.009931; 0.1264869000; 0.0003535000; False; 0.1396703000; 0.3062266000;3.1; 0.180742123; 0.259123939; 0.032952069; 0.002106924; false; 0.30168343; 0.755171806
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.27; 0.1235502000;0.006408499999999999; 0.1397534000; 0.0003584000; False; 0.1485723000; 0.3867795000;1.12; 0.0924369000;0.010412; 0.1288288000; 0.0004137000; False; 0.1427417000; 0.3067262000;3.33; 0.209423089; 0.354046907; 0.085818177; 0.002170439; false; 0.451246386; 0.970183
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1817.0.mata;0.29; 0.0993797000;0.010142; 0.1490722000; 0.0002226000; False; 0.1617865000; 0.3552571000;1.05; 0.1082901000;0.015456899999999999; 0.1182163000; 0.0002661000; False; 0.1367961000; 0.3226686000;3.11; 0.164272946; 0.335527584; 0.059631849; 0.002271143; false; 0.406849748; 0.934758162
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1847.0.mata;0.28; 0.1245872000;0.0105276; 0.1417901000; 0.0002979000; False; 0.1555247000; 0.4180792000;1.03; 0.0642303000;0.009251599999999999; 0.1078922000; 0.0003167000; False; 0.1199347000; 0.2377318000;2.57; 0.11135361; 0.213145319; 0.035207991; 0.002378635; false; 0.259735712; 0.758006302
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_187.0.mata;0.2; 0.0905758000;0.010727; 0.0939797000; 0.0003337000; False; 0.1081015000; 0.2880876000;0.96; 0.0442676000;0.0102367; 0.1321548000; 0.0002228000; False; 0.1448354000; 0.2337788000;1.99; 0.09333798; 0.15436485; 0.029440931; 0.002161918; false; 0.19455002; 0.474486205
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;0.26; 0.0746292000;0.0102055; 0.1058303000; 0.0003421000; False; 0.1193729000; 0.2637503000;0.96; 0.0946541000;0.010361800000000001; 0.0792681000; 0.0002873000; False; 0.0929196000; 0.2987403000;2.59; 0.106029143; 0.244349287; 0.106271074; 0.004213955; false; 0.384141462; 0.769981578
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;0.26; 0.0695805000;0.0108726; 0.1012831000; 0.0001645000; False; 0.1153211000; 0.2553024000;1.03; 0.1746676000;0.017744100000000002; 0.1346102000; 0.0003825000; False; 0.1577130000; 0.4279598000;2.47; 0.098804817; 0.227058122; 0.034498111; 0.002229377; false; 0.270258585; 0.588777697
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;0.19; 0.0513014000;0.0066368; 0.0860237000; 0.0002357000; False; 0.0946359000; 0.1940762000;0.99; 0.1470737000;0.0095289; 0.1194804000; 0.0002244000; False; 0.1316822000; 0.3994163000;2.69; 0.133494957; 0.306931816; 0.032198601; 0.014856152; false; 0.360210508; 0.716228333
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;0.25; 0.0648169000;0.0108578; 0.1061102000; 0.0002241000; False; 0.1202134000; 0.2642041000;1.01; 0.0782909000;0.0182598; 0.1030066000; 0.0003428000; False; 0.1240076000; 0.2751679000;2.66; 0.137315785; 0.284223719; 0.045176631; 0.002005099; false; 0.338721129; 0.685060162
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;0.26; 0.1212508000;0.0097162; 0.1180234000; 0.0003164000; False; 0.1429543000; 0.3872453000;1.1; 0.1092976000;0.010716; 0.1110561000; 0.0003631000; False; 0.1252703000; 0.3045960000;2.49; 0.18036666; 0.421011613; 0.067380841; 0.001860333; false; 0.496728331; 0.969368696
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;0.26; 0.0728043000;0.008904800000000001; 0.1079952000; 0.0003380000; False; 0.1199633000; 0.2595124000;1.02; 0.0839949000;0.0096096; 0.0931162000; 0.0002970000; False; 0.1055690000; 0.2906051000;2.58; 0.129264467; 0.279929505; 0.049858762; 0.002042081; false; 0.342035256; 0.786850179
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;0.25; 0.0702292000;0.009800999999999999; 0.1018314000; 0.0002587000; False; 0.1146168000; 0.2532870000;1.07; 0.1495313000;0.0122984; 0.1109812000; 0.0002384000; False; 0.1265131000; 0.3898642000;2.59; 0.122751274; 0.205460287; 0.044342773; 0.006779916; false; 0.262469776; 0.637835664
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;0.26; 0.1812355000;0.023110000000000002; 0.2010251000; 0.0002991000; False; 0.2280169000; 0.5065837000;0.91; 0.0674401000;0.0096604; 0.1199480000; 0.0002890000; False; 0.1324038000; 0.2627470000;2.47; 0.070361739; 0.360995617; 0.057288809; 0.004932249; false; 0.449927722; 0.784393397
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;0.22; 0.0554828000;0.0097595; 0.1554864000; 0.0003063000; False; 0.1711280000; 0.2815075000;0.94; 0.0399058000;0.0096252; 0.0811543000; 0.0002451000; False; 0.0935913000; 0.1734508000;2.13; 0.191445297; 0.237716288; 0.042434212; 0.002372972; false; 0.289357302; 0.707385899
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.23; 0.1176959000;0.009733499999999999; 0.1241078000; 0.0003256000; False; 0.1369176000; 0.3723584000;1.01; 0.0551593000;0.009903; 0.1134683000; 0.0002384000; False; 0.1260805000; 0.2346815000;1.98; 0.065935744; 0.23322508; 0.047478929; 0.00276785; false; 0.299869942; 0.625874233
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.18; 0.0727330000;0.0057218; 0.0545321000; 0.0001826000; False; 0.0622893000; 0.2129170000;0.89; 0.0444587000;0.0068881; 0.0591228000; 0.0001398000; False; 0.0682752000; 0.1620897000;2.21; 0.11494059; 0.222590286; 0.032487655; 0.001994855; false; 0.263468906; 0.611177412
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.2; 0.0672707000;0.018588999999999998; 0.1121154000; 0.0001645000; False; 0.1342265000; 0.3121504000;0.9; 0.0656055000;0.008125199999999999; 0.0812002000; 0.0002783000; False; 0.0923315000; 0.2615521000;1.74; 0.060428637; 0.148365382; 0.021980045; 0.00220303; false; 0.179746486; 0.395898353
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.23; 0.0622176000;0.0092151; 0.0854172000; 0.0003461000; False; 0.0980651000; 0.2570849000;0.93; 0.1026000000;0.014632000000000001; 0.1363560000; 0.0002312000; False; 0.1632549000; 0.3603555000;2.4; 0.131936126; 0.216486126; 0.033822329; 0.002374367; false; 0.26669002; 0.645077419
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.21; 0.0868856000;0.0081543; 0.0723342000; 0.0007785000; False; 0.0840696000; 0.2619101000;1.0; 0.0991632000;0.0251736; 0.1050156000; 0.0003936000; False; 0.1383137000; 0.3303609000;2.42; 0.094942928; 0.243451465; 0.036814273; 0.002142873; false; 0.289507659; 0.605167383
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.22; 0.1030629000;0.0091219; 0.0709645000; 0.0002326000; False; 0.0826689000; 0.2727707000;1.01; 0.1086660000;0.0193633; 0.1495360000; 0.0003299000; False; 0.1719679000; 0.3575568000;2.43; 0.093707112; 0.274179341; 0.062322075; 0.002012171; false; 0.366626217; 0.812434158
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.2; 0.0557057000;0.008789700000000001; 0.0742886000; 0.0002037000; False; 0.0858366000; 0.2064031000;0.96; 0.0695962000;0.0094479; 0.0917801000; 0.0003447000; False; 0.1042719000; 0.2360504000;2.68; 0.117560961; 0.204552536; 0.034930633; 0.002057986; false; 0.24915221; 0.690531078
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.2; 0.0637093000;0.0110291; 0.0827217000; 0.0002024000; False; 0.0965547000; 0.2510809000;0.95; 0.0480967000;0.0094772; 0.0819444000; 0.0003268000; False; 0.0943841000; 0.2004427000;1.89; 0.073394032; 0.157686292; 0.065052118; 0.002592978; false; 0.244732926; 0.507218378
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.2; 0.0409305000;0.0083415; 0.0748330000; 0.0001554000; False; 0.0857261000; 0.1959670000;0.95; 0.0538325000;0.009826099999999999; 0.0979605000; 0.0003110000; False; 0.1140427000; 0.2568224000;1.94; 0.064968169; 0.193982773; 0.047334185; 0.002062528; false; 0.252973721; 0.5242078
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.22; 0.0548581000;0.0098559; 0.0867958000; 0.0003214000; False; 0.0999900000; 0.2479613000;0.98; 0.0472841000;0.008737000000000002; 0.1248373000; 0.0002846000; False; 0.1368166000; 0.2443699000;1.77; 0.080479577; 0.145647177; 0.046330824; 0.003400336; false; 0.201407293; 0.497272656
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.21; 0.0566128000;0.0072932; 0.0851367000; 0.0002241000; False; 0.0954481000; 0.2170883000;0.94; 0.0499770000;0.0096142; 0.0785035000; 0.0002751000; False; 0.0909664000; 0.1975854000;1.93; 0.070621955; 0.183545425; 0.068826612; 0.015159776; false; 0.291408739; 0.58724555
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.18; 0.0706067000;0.0065546; 0.0736515000; 0.0002603000; False; 0.0825140000; 0.2329187000;0.98; 0.0433673000;0.0066734; 0.1265199000; 0.0003065000; False; 0.1356363000; 0.2237223000;1.97; 0.084537378; 0.152421646; 0.042934071; 0.002122504; false; 0.20425028; 0.464049746
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.21; 0.0534082000;0.0091618; 0.0782177000; 0.0001999000; False; 0.0899775000; 0.2572220000;0.93; 0.0442695000;0.006855600000000001; 0.0747076000; 0.0002835000; False; 0.0841997000; 0.2065684000;2.16; 0.131899198; 0.234569335; 0.038023976; 0.001951695; false; 0.280798377; 0.611990004
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.23; 0.0656964000;0.009725200000000002; 0.0845982000; 0.0008694000; False; 0.0977182000; 0.2342480000;1.01; 0.0557338000;0.023674; 0.1141399000; 0.0003329000; False; 0.1406837000; 0.2441772000;2.34; 0.099211185; 0.251105777; 0.038052671; 0.002473913; false; 0.298903001; 0.597329357
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;0.2; 0.0907363000;0.0105322; 0.1451954000; 0.0002334000; False; 0.1593533000; 0.3576872000;1.04; 0.0560996000;0.01024; 0.1782046000; 0.0001998000; False; 0.1913313000; 0.3512801000;1.95; 0.062833237; 0.212857386; 0.045229032; 0.007949792; false; 0.273659339; 0.497737962
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;0.2; 0.0646522000;0.0107861; 0.0693393000; 0.0001816000; False; 0.0833634000; 0.2314248000;0.93; 0.0451745000;0.0100537; 0.1189876000; 0.0002343000; False; 0.1344971000; 0.2288376000;1.55; 0.081562334; 0.109213562; 0.026850871; 0.002146028; false; 0.145177196; 0.414908029
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;0.29; 0.1184785000;0.0254223; 0.1528375000; 0.0002624000; False; 0.1832628000; 0.4458089000;1.06; 0.0889371000;0.0118034; 0.1775615000; 0.0002752000; False; 0.1977518000; 0.3755798000;2.79; 0.133996823; 0.232971465; 0.050082076; 0.002039233; false; 0.305341371; 0.691085259
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;0.3; 0.1109339000;0.0102906; 0.1221186000; 0.0003405000; False; 0.1357747000; 0.3651631000;1.04; 0.0838205000;0.0110822; 0.1297484000; 0.0003721000; False; 0.1444971000; 0.3057735000;2.92; 0.163308175; 0.301997233; 0.061500961; 0.002341799; false; 0.380339962; 0.842235504
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;0.21; 0.0553512000;0.0092521; 0.0793700000; 0.0003033000; False; 0.0917879000; 0.2073432000;0.96; 0.0544038000;0.0164844; 0.1472975000; 0.0002677000; False; 0.1666418000; 0.2759911000;2.11; 0.120550839; 0.200680605; 0.037247261; 0.002434782; false; 0.248009032; 0.543688195
